,Employee ID,Full Name,Job Title,Department,Business Unit,Gender,Ethnicity,Age,Hire Date,Annual Salary,Bonus %,Country,City
1032,E02933,Valentina Nelson,Network Administrator,IT,Manufacturing,Female,Caucasian,50.0,12/16/2013,"$63,884 ",0%,United States,Miami
1033,E02934,Everleigh Coleman,Cloud Infrastructure Architect,IT,Specialty Products,Female,Caucasian,46.0,3/20/2012,,0%,United States,Phoenix
1034,E02935,Everleigh Castillo,Service Desk Analyst,,Specialty Products,Female,Latino,50.0,11/12/2007,"$67,756 ",0%,United States,Chicago
1035,E02936,Valentina Fernandez,Director,,,Female,Latino,62.0,1/23/2012,"$180,256 ",20%,,Phoenix
1036,E02937,Serenity Richardson,Director,Engineering,,Female,Caucasian,45.0,3/14/2019,"$183,165 ",18%,,Miami
1037,E02938,Cooper Ramirez,,Accounting,,Male,Latino,34.0,2/7/2012,"$195,194 ",23%,,Chicago
1038,E02877,Liliana Simmons,,Marketing,Manufacturing,Female,Caucasian,35.0,6/7/2012,"$161,453 ",,,Phoenix
1039,E02878,Logan Ortega,Analyst II,Marketing,Manufacturing,Male,Latino,31.0,5/19/2020,"$64,234 ",0%,United States,Seattle
1040,E02879,Isaac Jung,Manager,IT,Specialty Products,Male,Asian,55.0,7/12/1994,"$103,726 ",8%,China,Shanghai
1041,E02880,Christopher Desai,Automation Engineer,Engineering,Research & Development,Male,Asian,46.0,12/29/2000,"$114,260 ",0%,China,Chengdu
1042,E02881,Levi Gonzalez,Controls Engineer,Engineering,Corporate,Male,Latino,36.0,4/27/2012,"$116,168 ",0%,United States,Austin
1043,E02882,Santiago f Wang,Sr. Manager,Sales,Research & Development,Male,Asian,27.0,8/9/2021,"$133,267 ",12%,United States,Phoenix
1044,E02252,Olivia Vazquez,Network Engineer,IT,Specialty Products,Female,Latino,53.0,4/13/2020,"$93,053 ",0%,Brazil,Sao Paulo
1045,E02253,Leilani Ng,Systems Analyst,IT,Corporate,Female,Asian,48.0,9/19/2011,"$50,513 ",0%,United States,Seattle
1046,E02254,Olivia Mendoza,Sr. Account Representative,Sales,Corporate,Female,Latino,43.0,5/7/2017,"$86,533 ",0%,United States,Columbus
1047,E02255,Skylar Xu,Test Engineer,Engineering,Research & Development,Female,Asian,60.0,10/16/1997,"$72,806 ",0%,China,Chongqing
1048,E02256,Eloise Williams,Vice President,Sales,Specialty Products,Female,Black,42.0,2/12/2019,"$258,115 ",36%,United States,Austin
1049,E02257,Jackson Maldonado,Cloud Infrastructure Architect,IT,Manufacturing,Male,Latino,52.0,5/1/2008,"$63,444 ",0%,United States,Miami
1050,E02258,Christian Harris,Engineering Manager,Engineering,Specialty Products,Male,Caucasian,50.0,2/21/1999,"$96,099 ",11%,United States,Chicago
1051,E02259,Penelope Santos,IT Systems Architect,IT,Manufacturing,Female,Latino,37.0,3/1/2009,"$92,849 ",0%,United States,Chicago
1052,E02260,Nicholas Zhou,Sr. Account Representative,Sales,Manufacturing,Male,Asian,58.0,10/28/2014,"$85,094 ",0%,China,Chengdu
1053,E02261,Ayla Garza,Sr. Manager,Marketing,Corporate,Female,Latino,39.0,6/15/2017,"$156,224 ",14%,Brazil,Manaus
1054,E02262,Carson Mai,Vice President,Accounting,Corporate,Male,Asian,50.0,4/15/1996,,36%,United States,Columbus
1055,E02263,Luna Lu,Analyst II,Marketing,Research & Development,Female,Asian,51.0,3/6/2007,"$50,214 ",0%,China,Beijing
1056,E02264,Anthony Ho,Sr. Analyst,Marketing,Specialty Products,Male,Asian,31.0,1/11/2015,"$79,713 ",0%,China,Beijing
1057,E02265,Clara Lopez,Director,IT,Research & Development,Female,Latino,52.0,8/9/1999,"$166,699 ",27%,Brazil,Sao Paulo
1058,E02189,Grayson Hwang,Sr. Analyst,Finance,Corporate,Male,Asian,42.0,4/23/2013,"$91,689 ",0%,China,Chongqing
1059,E02190,Ezra Tan,Sr. Manager,Finance,Corporate,Male,Asian,49.0,12/22/1999,"$158,028 ",12%,China,Chengdu
1060,E02191,David Ha,Sr. Account Representative,Sales,Corporate,Male,Asian,33.0,7/27/2022,"$89,759 ",0%,China,Chongqing
1061,E02192,Lillian Vang,Technical Architect,IT,Research & Development,Female,Asian,39.0,9/13/2015,"$78,640 ",0%,China,Chongqing
1062,E02193,Sofia Zhang,Analyst,Finance,Specialty Products,Female,Asian,51.0,1/11/2005,"$55,368 ",0%,United States,Chicago
1063,E02194,Athena Daniels,Network Administrator,IT,Specialty Products,Female,Caucasian,49.0,5/23/2021,"$78,164 ",0%,United States,Seattle
1064,E02195,Jameson Shin,Sr. Analyst,Marketing,Research & Development,Male,Asian,30.0,5/14/2020,"$76,014 ",0%,China,Chengdu
1065,E02196,Everly Avila,Account Representative,Sales,Manufacturing,Female,Latino,41.0,11/13/2015,"$61,403 ",0%,United States,Miami
1066,E02197,Liam Nelson,Technical Architect,IT,Research & Development,Male,Black,58.0,12/17/2010,"$80,720 ",0%,United States,Columbus
1067,E02567,Caleb Rojas,Analyst II,Sales,Manufacturing,Male,Latino,38.0,12/4/2021,"$68,281 ",0%,United States,Miami
1068,E02568,Elizabeth Griffin,Cloud Infrastructure Architect,IT,Corporate,Female,Caucasian,60.0,9/10/1993,"$63,979 ",0%,United States,Miami
1069,E02569,Nolan Han,Business Partner,Human Resources,Corporate,Male,Asian,29.0,11/19/2017,"$53,090 ",0%,United States,Miami
1070,E02570,Cameron Romero,Manager,Sales,Specialty Products,Male,Latino,49.0,9/15/1997,"$108,325 ",10%,Brazil,Manaus
1071,E02571,Angel Patterson,Sr. Analyst,Marketing,Corporate,Male,Black,45.0,1/7/2018,"$98,289 ",0%,United States,Columbus
1072,E02572,Ryan Foster,IT Coordinator,IT,Specialty Products,Male,Caucasian,44.0,2/22/2004,"$41,275 ",0%,United States,Austin
1073,E02573,Leonardo Patterson,Sr. Analyst,Finance,Specialty Products,Male,Caucasian,46.0,2/6/2012,"$93,642 ",0%,United States,Columbus
1074,E02574,William Song,Director,Human Resources,Research & Development,Male,Asian,36.0,10/25/2010,"$162,957 ",18%,China,Chongqing
1075,E02575,Axel Aguilar,Sr. Analyst,Accounting,Manufacturing,Male,Latino,45.0,4/10/2022,"$96,029 ",0%,Brazil,Rio de Janeiro
1076,E02576,Liam Valdez,Vice President,Human Resources,Research & Development,Male,Latino,55.0,3/1/1999,"$227,148 ",33%,Brazil,Sao Paulo
1077,E02491,Piper Cruz,Director,Sales,Research & Development,Female,Latino,61.0,4/13/2013,"$195,636 ",21%,Brazil,Rio de Janeiro
1078,E02492,Jaxson Jackson,Enterprise Architect,IT,Specialty Products,Male,Caucasian,53.0,3/1/1997,"$63,165 ",0%,United States,Seattle
1079,E02493,Serenity Mehta,Analyst,Sales,Research & Development,Female,Asian,51.0,7/21/1998,,0%,China,Shanghai
1080,E02494,Peyton Gomez,Analyst,Finance,Specialty Products,Female,Latino,56.0,1/14/2020,,0%,Brazil,Rio de Janeiro
1081,E02495,Ethan Vargas,Director,IT,Research & Development,Male,Latino,38.0,10/9/2018,,30%,United States,Chicago
1082,E02496,Serenity Morris,Manager,IT,Corporate,Female,Caucasian,41.0,4/12/2008,,5%,United States,Miami
1083,E02497,Vivian Chan,Sr. Analyst,Sales,Specialty Products,Female,Asian,61.0,5/12/1997,,0%,China,Beijing
1084,E02498,Lincoln Singh,Analyst,Sales,Corporate,Male,Asian,33.0,1/9/2021,,0%,China,Shanghai
1085,E02499,Ayla Lim,Director,Marketing,Corporate,Female,Asian,41.0,9/5/2021,,23%,China,Chengdu
1086,E02500,Leilani Hong,System Administrator,IT,Manufacturing,Female,Asian,36.0,12/20/2013,"$79,876 ",0%,United States,Seattle
1087,E02501,Victoria Doan,Manager,Sales,Corporate,Female,Asian,42.0,3/6/2018,"$112,593 ",5%,United States,Seattle
1088,E02502,Naomi Wright,System Administrator,IT,Manufacturing,Female,Caucasian,36.0,11/3/2016,"$99,249 ",0%,United States,Miami
1089,E02503,Scarlett Howard,Manager,Finance,Manufacturing,Female,Caucasian,55.0,8/12/2012,"$117,421 ",5%,United States,Austin
1090,E02504,Victoria Vo,Field Engineer,Engineering,Corporate,Female,,,12/18/2017,"$82,241 ",0%,China,Shanghai
1091,E02505,Oliver Fernandez,Manager,Marketing,Research & Development,,,31.0,,"$125,664 ",5%,Brazil,Manaus
1092,E02348,Samantha Ford,Technical Architect,IT,,Female,,25.0,,"$86,075 ",0%,United States,Miami
1093,E02349,Thomas Silva,Analyst,Finance,,Male,Latino,45.0,8/13/2015,"$52,798 ",0%,United States,Miami
1094,E02350,Charlotte Park,Network Architect,IT,,Female,Asian,63.0,12/17/2020,,0%,China,Shanghai
1095,E02351,Liam Jimenez,Sr. Analyst,Marketing,,Male,Latino,52.0,8/11/2002,"$95,682 ",0%,United States,Seattle
1096,E02352,Ivy Liu,Analyst II,Marketing,,Female,Asian,59.0,5/29/1993,"$55,476 ",0%,China,Chongqing
1097,E02353,Jayden Dixon,Vice President,Finance,Manufacturing,,Caucasian,30.0,1/14/2018,"$197,792 ",34%,United States,Austin
1098,E02354,Nevaeh Butler,Field Engineer,Engineering,,Female,Caucasian,55.0,7/10/2009,"$82,271 ",0%,United States,Chicago
1099,E02355,Leonardo Li,Sr. Manager,Accounting,,Male,Asian,65.0,4/23/2009,"$155,716 ",12%,United States,Seattle
1100,E02356,Kinsley Woods,HRIS Analyst,Human Resources,Corporate,Female,Caucasian,34.0,6/19/2014,"$71,699 ",0%,United States,Phoenix
1101,E02357,Abigail Chu,Sr. Manager,Human Resources,Manufacturing,Female,Asian,51.0,4/17/2006,"$147,436 ",11%,United States,Austin
1102,E02358,Ava Xiong,Sr. Business Partner,Human Resources,Manufacturing,Female,Asian,52.0,7/21/2019,"$88,220 ",0%,China,Shanghai
1103,E02359,Olivia Marquez,Account Representative,Sales,Specialty Products,Female,Latino,44.0,4/6/2020,"$54,295 ",0%,United States,Columbus
1104,E02202,Charles Ramos,Sr. Analyst,Accounting,Corporate,Male,Latino,57.0,4/4/2010,"$74,597 ",0%,United States,Austin
1105,E02203,Ellie Wilson,Director,IT,Manufacturing,Female,Caucasian,65.0,8/31/1996,"$164,102 ",30%,United States,Columbus
1106,E02204,Peyton Powell,System Administrator,IT,Research & Development,Female,Caucasian,44.0,2/16/2003,"$74,431 ",0%,United States,Phoenix
1107,E02205,Hailey Rojas,Analyst,Finance,Specialty Products,Female,Latino,52.0,7/15/2014,"$43,378 ",0%,United States,Miami
1108,E02206,Kai Singh,Analyst,Finance,Corporate,Male,Asian,52.0,4/19/2001,"$47,587 ",0%,United States,Chicago
1109,E02207,Ryan Rivera,Director,Human Resources,Specialty Products,Male,Latino,53.0,11/29/2001,"$179,983 ",16%,United States,Phoenix
1110,E02208,Everett Lu,Manager,Marketing,Research & Development,Male,Asian,31.0,11/28/2021,"$115,565 ",6%,United States,Phoenix
1111,E02209,Layla Nunez,Manager,Finance,,Female,Latino,63.0,9/10/2017,"$126,064 ",5%,United States,Miami
1112,E02210,Liliana Collins,Sr. Manager,Human Resources,Specialty Products,Female,Black,,1/18/2013,"$151,666 ",13%,United States,Chicago
1113,E02211,Ezekiel Jenkins,Service Desk Analyst,IT,Specialty Products,Male,Caucasian,63.0,4/11/2000,,0%,United States,Seattle
1114,E02212,Christopher Wang,Cloud Infrastructure Architect,IT,Manufacturing,Male,Asian,27.0,8/23/2020,"$71,502 ",0%,China,Chongqing
1115,E02213,Savannah Rodriguez,Director,Sales,Corporate,Female,Latino,30.0,11/18/2022,,24%,Brazil,Manaus
1116,E02214,Lyla Turner,Sr. Manager,Sales,Specialty Products,Female,Caucasian,51.0,11/7/2003,,12%,United States,Seattle
1117,E02215,Adrian Ngo,Enterprise Architect,IT,Research & Development,Male,Asian,58.0,9/19/2021,"$85,716 ",0%,China,Chongqing
1118,E02216,Aria Juarez,Director,Finance,Corporate,,Latino,62.0,7/30/2011,,24%,Brazil,Manaus
1119,E02217,Audrey Ramos,,Sales,Manufacturing,Female,Latino,27.0,12/9/2021,,30%,Brazil,Sao Paulo
1120,E02499,Ayla Lim,,Marketing,Corporate,Female,Asian,41.0,9/5/2021,"$192,266 ",23%,China,Chengdu
1121,E02500,Leilani Hong,,IT,Manufacturing,Female,Asian,36.0,12/20/2013,"$79,876 ",0%,United States,Seattle
1122,E02501,Victoria Doan,,Sales,Corporate,Female,Asian,42.0,3/6/2018,"$112,593 ",,United States,Seattle
1123,E02502,Naomi Wright,,,Manufacturing,Female,Caucasian,36.0,11/3/2016,,0%,United States,Miami
1124,E02503,Scarlett Howard,Manager,,Manufacturing,Female,Caucasian,55.0,8/12/2012,,5%,United States,Austin
1125,E02504,Victoria Vo,Field Engineer,,Corporate,Female,Asian,44.0,12/18/2017,,,China,Shanghai
1126,E02505,Oliver Fernandez,Manager,,Research & Development,,Latino,31.0,5/15/2022,,5%,Brazil,Manaus
1127,E02256,Eloise Williams,Vice President,Sales,Specialty Products,,Black,42.0,2/12/2019,,,United States,Austin
1128,E02257,Jackson Maldonado,Cloud Infrastructure Architect,IT,,Male,Latino,52.0,5/1/2008,,0%,United States,Miami
1129,E02258,Christian Harris,Engineering Manager,Engineering,,,Caucasian,50.0,,"$96,099 ",11%,United States,Chicago
1130,E02259,Penelope Santos,IT Systems Architect,IT,,Female,Latino,37.0,3/1/2009,,0%,United States,Chicago
1131,E02260,Nicholas Zhou,Sr. Account Representative,Sales,,Male,Asian,58.0,10/28/2014,"$85,094 ",,China,Chengdu
1132,E02863,Jose Park,Director,IT,Research & Development,,Asian,45.0,10/11/2009,,,,
1133,E02864,Eliza Parker,Development Engineer,Engineering,Corporate,Female,Caucasian,37.0,3/24/2010,,,,
1134,E02865,Harper Castillo,Vice President,IT,Corporate,Female,Latino,46.0,9/2/2020,,,,
1135,E02866,Melody Yoon,Business Partner,Human Resources,Specialty Products,Female,Asian,49.0,10/15/2014,"$52,292 ",0%,China,Chengdu
1136,E02867,Avery Smith,Sr. Manager,Human Resources,Corporate,Female,Caucasian,53.0,6/27/2008,"$69,110 ",0%,United States,Seattle
1137,E02749,Evelyn Vasquez,Technical Architect,IT,Manufacturing,Female,Latino,38.0,2/24/2013,"$68,676 ",0%,Brazil,Sao Paulo
1138,E02750,Paisley Baker,Test Engineer,Engineering,Manufacturing,Female,Caucasian,58.0,12/23/2002,"$86,094 ",0%,United States,Columbus
1139,E02751,Eloise Griffin,Enterprise Architect,IT,Specialty Products,Female,Caucasian,27.0,5/6/2022,"$77,607 ",0%,United States,Miami
1140,E02480,Santiago f Banks,Sr. Manager,IT,Specialty Products,Male,Caucasian,44.0,8/16/2019,"$151,481 ",11%,United States,Chicago
1141,E02481,Caroline Wong,Analyst,Sales,Research & Development,Female,Asian,37.0,3/8/2017,"$40,508 ",0%,China,Beijing
1142,E02482,Quinn Ho,Vice President,Accounting,Research & Development,Female,Asian,45.0,7/20/2002,"$200,481 ",30%,United States,Columbus
1143,E02483,Caroline Nunez,Vice President,Finance,Manufacturing,Female,Latino,65.0,12/20/2002,"$224,872 ",39%,Brazil,Sao Paulo
1144,E02484,Carson Brown,Sr. Manager,Human Resources,Research & Development,Male,Black,65.0,11/5/2007,"$149,474 ",14%,United States,Phoenix
1145,E02485,Olivia Maldonado,Test Engineer,Engineering,Research & Development,Female,Latino,63.0,2/18/2002,"$86,820 ",0%,United States,Chicago
1146,E02486,Emilia Chung,Director,Finance,Manufacturing,Female,Asian,55.0,11/8/1994,"$184,078 ",28%,China,Shanghai
1147,E02487,Leilani Shin,Analyst,Accounting,Corporate,Female,Asian,58.0,12/18/2013,"$55,174 ",0%,United States,Austin
1148,E02488,Abigail Zhu,Director,Finance,Corporate,Female,Asian,31.0,1/17/2022,"$152,474 ",27%,United States,Austin
1149,E02489,Autumn Xiong,Network Administrator,IT,Specialty Products,Female,Asian,28.0,2/13/2020,"$75,172 ",0%,China,Shanghai
1150,E02490,Hailey Cruz,Business Partner,Human Resources,Manufacturing,Female,Latino,50.0,8/10/2008,"$56,002 ",0%,United States,Austin
1151,E02491,Piper Cruz,Director,Sales,Research & Development,Female,Latino,61.0,4/13/2013,"$195,636 ",21%,Brazil,Rio de Janeiro
1152,E02492,Jaxson Jackson,Enterprise Architect,IT,Specialty Products,Male,Caucasian,53.0,3/1/1997,"$63,165 ",0%,United States,Seattle
1153,E02493,Serenity Mehta,Analyst,Sales,Research & Development,Female,Asian,51.0,7/21/1998,"$57,277 ",0%,China,Shanghai
1154,E02494,Peyton Gomez,Analyst,Finance,Specialty Products,Female,Latino,56.0,1/14/2020,"$42,950 ",0%,Brazil,Rio de Janeiro
1155,E02495,Ethan Vargas,Director,IT,Research & Development,Male,Latino,38.0,10/9/2018,"$168,410 ",30%,United States,Chicago
1156,E02496,Serenity Morris,Manager,IT,Corporate,Female,Caucasian,41.0,4/12/2008,"$114,588 ",5%,United States,Miami
1157,E02274,Hunter Yi,Automation Engineer,Engineering,Corporate,Male,Asian,55.0,5/10/2015,"$121,976 ",0%,,
1158,E02275,Valentina Oh,Sr. Manager,Sales,Corporate,Female,Asian,32.0,7/12/2022,"$126,464 ",15%,,
1159,E02276,Kinsley Tran,Vice President,Accounting,Manufacturing,Female,Asian,53.0,9/5/2005,"$234,064 ",33%,,
1160,E02277,Christian Hong,Sr. Analyst,Finance,Manufacturing,Male,Asian,59.0,1/16/2008,"$81,829 ",0%,,
1161,E02278,Amelia Mehta,Director,Human Resources,Corporate,Female,Asian,26.0,4/21/2022,"$193,971 ",22%,,
1162,E02279,Axel Leung,Business Partner,Human Resources,Corporate,Male,Asian,55.0,8/17/2001,"$47,696 ",0%,,
1163,E02280,Lucas Lam,Manager,Accounting,Specialty Products,Male,Asian,34.0,7/17/2013,"$116,676 ",10%,,
1164,E02281,Jose Thompson,Manager,Marketing,Corporate,Male,Caucasian,45.0,4/5/2012,"$104,162 ",9%,,
1165,E02282,Wesley Duong,Sr. Business Partner,Human Resources,Specialty Products,Male,Asian,29.0,4/14/2022,"$86,226 ",0%,,
1166,E02283,Adeline Maldonado,Director,Marketing,Specialty Products,Female,Latino,45.0,5/30/2011,"$172,206 ",29%,,
1167,E02284,Elias Diaz,HRIS Analyst,Human Resources,Specialty Products,Male,Latino,34.0,4/6/2012,"$55,985 ",0%,,
1168,E02285,Wyatt Aguilar,Technical Architect,IT,Corporate,Male,Latino,26.0,6/6/2021,"$61,481 ",0%,,
1169,E02286,Josephine Espinoza,Manager,Sales,Research & Development,Female,Latino,30.0,11/26/2017,"$124,295 ",7%,,
1170,E02287,Adeline Lai,Sr. Manager,Sales,Research & Development,Female,Asian,55.0,2/8/1999,"$132,894 ",15%,,
1171,E02288,Christopher Vu,Computer Systems Manager,IT,Corporate,Male,Asian,47.0,3/16/2002,"$88,839 ",5%,,
1172,E02289,Kai Vega,Automation Engineer,Engineering,Manufacturing,Male,Latino,51.0,6/16/2005,"$78,107 ",0%,,
1173,E02002,Kai Le,Controls Engineer,Engineering,Manufacturing,Male,Asian,47.0,2/5/2022,"$92,368 ",0%,,
1174,E02003,Robert Patel,Analyst,Sales,Corporate,Male,Asian,58.0,10/23/2013,"$45,703 ",0%,,
1175,E02004,Cameron Lo,Network Administrator,IT,Research & Development,Male,Asian,34.0,3/24/2019,"$83,576 ",0%,,
1176,E02005,Harper Castillo,IT Systems Architect,IT,Corporate,Female,Latino,39.0,4/7/2018,"$98,062 ",0%,,
1177,E02006,Harper Dominguez,Director,Engineering,Corporate,Female,Latino,42.0,6/18/2005,"$175,391 ",24%,,
1178,E02007,Ezra Vu,Network Administrator,IT,Manufacturing,Male,Asian,62.0,4/22/2004,"$66,227 ",0%,,
1179,E02008,Jade Hu,Sr. Analyst,Accounting,Specialty Products,Female,Asian,58.0,6/27/2009,"$89,744 ",0%,,
1180,E02009,Miles Chang,Analyst II,Finance,Corporate,Male,Asian,62.0,2/19/1999,"$69,674 ",0%,,
1181,E02010,Gianna Holmes,System Administrator,IT,Manufacturing,Female,Caucasian,38.0,9/9/2011,"$97,630 ",0%,,
1182,E02011,Jameson Thomas,Manager,Finance,Specialty Products,Male,Caucasian,52.0,2/5/2015,"$105,879 ",10%,,
1183,E02012,Jameson Pena,Systems Analyst,IT,Manufacturing,Male,Latino,49.0,10/12/2003,"$40,499 ",0%,,
1184,E02013,Bella Wu,Sr. Analyst,Finance,Specialty Products,Female,Asian,63.0,8/3/2014,"$71,418 ",0%,,
1185,E02014,Jose Wong,Director,IT,Manufacturing,Male,Asian,45.0,11/15/2017,"$150,558 ",23%,,
1186,E02015,Lucas Richardson,Manager,Marketing,Corporate,Male,Caucasian,36.0,7/22/2018,"$118,912 ",8%,,
1187,E02016,Jacob Moore,Sr. Manager,Marketing,Corporate,Male,Black,42.0,3/24/2021,"$131,422 ",15%,,
1188,E02017,Luna Lu,IT Systems Architect,IT,Corporate,Female,Asian,62.0,7/26/1997,"$64,208 ",0%,,
1189,E02018,Bella Tran,Vice President,Engineering,Specialty Products,Female,Asian,45.0,8/5/2010,"$254,486 ",33%,,
1190,E02019,Ivy Chau,Analyst,Sales,Specialty Products,Female,Asian,61.0,3/3/2019,"$54,811 ",0%,,
1191,E02020,Jordan Kumar,Service Desk Analyst,IT,Specialty Products,Male,Asian,29.0,11/11/2017,"$95,729 ",0%,,
1192,E02021,Sophia Gutierrez,Manager,Accounting,Specialty Products,Female,Latino,63.0,2/8/2009,"$102,649 ",6%,,
1193,E02022,Eli Dang,Sr. Manager,Accounting,Specialty Products,Male,Asian,45.0,11/16/2015,"$122,875 ",12%,,
1194,E02023,Lillian Lewis,Technical Architect,IT,Research & Development,Female,Black,43.0,8/14/2013,"$83,323 ",0%,,
1195,E02024,Serenity Cao,Account Representative,Sales,Manufacturing,Female,Asian,31.0,10/21/2018,"$66,721 ",0%,,
1196,E02025,Parker Lai,Vice President,Accounting,Specialty Products,Male,Asian,48.0,11/29/2006,"$246,400 ",36%,,
1197,E02026,Charles Simmons,Manager,Sales,Specialty Products,Male,Caucasian,55.0,10/27/1997,"$113,525 ",6%,,
1198,E02866,Melody Yoon,Business Partner,Human Resources,Specialty Products,Female,Asian,49.0,10/15/2014,"$52,292 ",0%,China,Chengdu
1199,E02867,Avery Smith,Sr. Manager,Human Resources,Corporate,Female,Caucasian,53.0,6/27/2008,"$69,110 ",0%,United States,Seattle
1200,E02749,Evelyn Vasquez,Technical Architect,IT,Manufacturing,Female,Latino,38.0,2/24/2013,"$68,676 ",0%,Brazil,Sao Paulo
1201,E02750,Paisley Baker,Test Engineer,Engineering,Manufacturing,Female,Caucasian,58.0,12/23/2002,"$86,094 ",0%,United States,Columbus
1202,E02751,Eloise Griffin,Enterprise Architect,IT,Specialty Products,Female,Caucasian,27.0,5/6/2022,"$77,607 ",0%,United States,Miami
1203,E02480,Santiago f Banks,Sr. Manager,IT,Specialty Products,Male,Caucasian,44.0,8/16/2019,"$151,481 ",11%,United States,Chicago
1204,E02481,Caroline Wong,Analyst,Sales,Research & Development,Female,Asian,37.0,3/8/2017,"$40,508 ",0%,China,Beijing
1205,E02482,Quinn Ho,Vice President,Accounting,Research & Development,Female,Asian,45.0,7/20/2002,"$200,481 ",30%,United States,Columbus
1206,E02483,Caroline Nunez,Vice President,Finance,Manufacturing,Female,Latino,65.0,12/20/2002,"$224,872 ",39%,Brazil,Sao Paulo
1207,E02484,Carson Brown,Sr. Manager,Human Resources,Research & Development,Male,Black,65.0,11/5/2007,"$149,474 ",14%,United States,Phoenix
1208,E02485,Olivia Maldonado,Test Engineer,Engineering,Research & Development,Female,Latino,63.0,2/18/2002,"$86,820 ",0%,United States,Chicago
1209,E02486,Emilia Chung,Director,Finance,Manufacturing,Female,Asian,55.0,11/8/1994,"$184,078 ",28%,China,Shanghai
1210,E02487,Leilani Shin,Analyst,Accounting,Corporate,Female,Asian,58.0,12/18/2013,"$55,174 ",0%,United States,Austin
1211,E02488,Abigail Zhu,Director,Finance,Corporate,Female,Asian,31.0,1/17/2022,"$152,474 ",27%,United States,Austin
1212,E02489,Autumn Xiong,Network Administrator,IT,Specialty Products,Female,Asian,28.0,2/13/2020,"$75,172 ",0%,China,Shanghai
1213,E02490,Hailey Cruz,Business Partner,Human Resources,Manufacturing,Female,Latino,50.0,8/10/2008,"$56,002 ",0%,United States,Austin
1214,E02491,Piper Cruz,Director,Sales,Research & Development,Female,Latino,61.0,4/13/2013,"$195,636 ",21%,Brazil,Rio de Janeiro
1215,E02492,Jaxson Jackson,Enterprise Architect,IT,Specialty Products,Male,Caucasian,53.0,3/1/1997,"$63,165 ",0%,United States,Seattle
1216,E02493,Serenity Mehta,Analyst,Sales,Research & Development,Female,Asian,51.0,7/21/1998,"$57,277 ",0%,China,Shanghai
1217,E02494,Peyton Gomez,Analyst,Finance,Specialty Products,Female,Latino,56.0,1/14/2020,"$42,950 ",0%,Brazil,Rio de Janeiro
1218,E02495,Ethan Vargas,Director,IT,Research & Development,Male,Latino,38.0,10/9/2018,"$168,410 ",30%,United States,Chicago
1219,E02013,Bella Wu,Sr. Analyst,Finance,Specialty Products,Female,Asian,63.0,8/3/2014,"$71,418 ",0%,United States,Phoenix
1220,E02014,Jose Wong,Director,IT,Manufacturing,Male,Asian,45.0,11/15/2017,"$150,558 ",23%,China,Chongqing
1221,E02015,Lucas Richardson,Manager,Marketing,Corporate,Male,Caucasian,36.0,7/22/2018,"$118,912 ",8%,United States,Miami
1222,E02016,Jacob Moore,Sr. Manager,Marketing,Corporate,Male,Black,42.0,3/24/2021,"$131,422 ",15%,United States,Phoenix
1223,E02017,Luna Lu,IT Systems Architect,IT,Corporate,Female,Asian,62.0,7/26/1997,"$64,208 ",0%,United States,Miami
1224,E02018,Bella Tran,Vice President,Engineering,Specialty Products,Female,Asian,45.0,8/5/2010,"$254,486 ",33%,China,Chengdu
1225,E02019,Ivy Chau,Analyst,Sales,Specialty Products,Female,Asian,61.0,3/3/2019,"$54,811 ",0%,China,Chongqing
1226,E02020,Jordan Kumar,Service Desk Analyst,IT,Specialty Products,Male,Asian,29.0,11/11/2017,"$95,729 ",0%,United States,Seattle
1227,E02021,Sophia Gutierrez,Manager,Accounting,Specialty Products,Female,Latino,63.0,2/8/2009,"$102,649 ",6%,United States,Austin
1228,E02022,Eli Dang,Sr. Manager,Accounting,Specialty Products,Male,Asian,45.0,11/16/2015,"$122,875 ",12%,United States,Chicago
1229,E02023,Lillian Lewis,Technical Architect,IT,Research & Development,Female,Black,43.0,8/14/2013,"$83,323 ",0%,United States,Phoenix
1230,E02024,Serenity Cao,Account Representative,Sales,Manufacturing,Female,Asian,31.0,10/21/2018,"$66,721 ",0%,China,Shanghai
1231,E02025,Parker Lai,Vice President,Accounting,Specialty Products,Male,Asian,48.0,11/29/2006,"$246,400 ",36%,China,Chongqing
1232,E02026,Charles Simmons,Manager,Sales,Specialty Products,Male,Caucasian,55.0,10/27/1997,"$113,525 ",6%,United States,Miami
1233,E02027,Jayden Luu,Director,Accounting,Manufacturing,Male,Asian,64.0,5/13/2004,"$184,342 ",22%,China,Beijing
1234,E02028,Brooks Richardson,Director,Marketing,Specialty Products,Male,Caucasian,58.0,11/24/2020,"$151,341 ",22%,United States,Seattle
1235,E02029,Ivy Thompson,Manager,Marketing,Manufacturing,Female,Caucasian,50.0,8/11/2004,"$118,900 ",5%,United States,Seattle
1236,E02030,Peyton Wright,Sr. Manager,Marketing,Corporate,Female,Black,41.0,5/13/2017,"$153,370 ",10%,United States,Chicago
1237,E02031,Wyatt Dinh,System Administrator,IT,Specialty Products,Male,Asian,50.0,3/15/2002,"$72,860 ",0%,China,Shanghai
1238,E02032,Ruby Alexander,Vice President,Finance,Research & Development,Female,Caucasian,59.0,8/13/2001,"$255,610 ",36%,United States,Phoenix
1239,E02033,Axel Oh,Sr. Analyst,Sales,Corporate,Male,Asian,26.0,10/24/2020,"$84,962 ",0%,China,Chengdu
